home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,36.0295217122,26.6580410556,0.0,9.35179956312,1310.0,1874.0,0.0,0.5,44339.0,36.0098406187,73.9894391843,0.0,25.9559359068
2,41.0400000821,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
8,52.4960093665,43.9986373161,0.0,7.02639875713,1699.0,5521.0,0.0,0.555555555556,108837.0,51.0250360733,83.8132990432,0.0,13.3846340739
11,93.9512194961,70.1657454074,0.0,23.5567245239,1278.0,970.0,0.0,0.7,86098.0,93.7224699312,74.6831662044,0.0,25.0733568443
13,56.0510231517,32.9562326184,0.0,22.1283554272,742.0,688.0,0.0,0.428571428571,40018.0,55.0845880456,58.7968439562,0.0,39.4789500404
14,171.383695329,,148.35463647,,0.0,0.0,465.0,,65938.0,,,86.562864796,
15,57.1409260683,48.1307290194,0.0,6.55932482565,1873.0,7507.0,0.0,0.666666666667,65878.0,54.6900538451,84.231622291,0.0,11.4792063709
18,54.9000712253,41.2007167504,0.0,13.129186608,2083.0,3551.0,0.0,0.583333333333,108837.0,54.3299033585,75.046745534,0.0,23.9146986789
22,53.6544977506,37.3923791371,0.0,14.9476259292,3622.0,4010.0,0.0,0.5,108837.0,52.3400050662,69.6910430713,0.0,27.8590361588
25,47.9534012371,27.2124948861,0.0,18.137972417,4105.0,2894.0,0.0,0.375,108837.0,45.3504673031,56.747788862,0.0,37.8241625184
29,33.0803936823,25.3323906899,0.0,7.7385760512,3268.0,5287.0,0.0,0.5,108837.0,33.0709667411,76.578262439,0.0,23.3932404962
33,46.4989995142,36.8942364089,0.0,9.23162161774,3359.0,5895.0,0.0,0.533333333333,108837.0,46.1258580266,79.3441510449,0.0,19.8533768773
34,83.4470191035,82.3696553372,0.0,0.0,0.0,3785.0,0.0,0.9,108837.0,82.3696553372,98.708924803,0.0,0.0
