home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
2,144.927730382,14.1074921257,47.5547640081,7.98038024126,1714.0,1806.0,367.0,0.322580645161,108837.0,69.6426363751,9.73415652657,32.8127432086,5.50645498984
8,130.390050703,16.7074837017,0.0,18.6815711942,4583.0,2527.0,0.0,0.214285714286,108837.0,35.3890548959,12.8134651467,0.0,14.3274514378
11,147.463054954,28.9477247437,108.873955013,7.43185209041,2168.0,4659.0,816.0,0.5,86098.0,145.253531848,19.630493043,73.8313437544,5.039806135
13,143.729114186,11.9220830865,76.0551953143,16.882055109,834.0,589.0,81.0,0.2,40018.0,104.85933351,8.29482819397,52.9156502111,11.7457449067
14,164.788332399,10.3325572714,145.517003537,8.49414663957,3700.0,2797.0,505.0,0.222222222222,65938.0,164.343707447,6.27019954689,88.3054045259,5.15458013071
15,106.524130272,19.156873046,74.2542325174,8.32057319737,4135.0,4664.0,121.0,0.333333333333,65878.0,101.731678761,17.9835995818,69.7064902835,7.81097501209
18,107.8200151,17.5969569524,79.8049120921,11.0180765953,3503.0,3824.0,627.0,0.333333333333,108837.0,108.41994564,16.3206775069,74.016788087,10.2189529328
22,161.508178608,39.1051106259,110.326012303,17.5488462788,3991.0,6459.0,768.0,0.428571428571,108837.0,166.979969208,24.2124646336,68.3098609951,10.8656084355
25,94.1323809044,70.8078463311,0.0,18.929076702,2179.0,4630.0,0.0,0.571428571429,108837.0,89.7369230331,75.2215610089,0.0,20.1089959907
29,77.5185778446,10.4362582786,59.3315340639,8.23848582553,3799.0,3551.0,1121.0,0.222222222222,108837.0,78.0062781681,13.4629124641,76.5384707945,10.6277566676
33,89.0619037587,7.9888420458,62.9255272903,12.9668182955,5356.0,2418.0,187.0,0.133333333333,108837.0,83.8811876316,8.96998796191,70.6536966252,14.5593320468
34,61.2001390457,40.1695986059,0.0,18.5559467445,3905.0,3367.0,0.0,0.368421052632,108837.0,58.7255453503,65.6364499039,0.0,30.3201055321
35,172.660342692,18.0388016844,154.962150314,5.78582417982,1522.0,2044.0,2184.0,0.354166666667,108837.0,178.786776178,10.4475650883,89.7497062139,3.3509861556
37,147.799439075,36.6907753029,101.210928215,6.09889887496,879.0,2981.0,430.0,0.428571428571,86098.0,144.000602393,24.8247053796,68.4785604386,4.12646956791
42,86.6057260579,13.9143115308,69.4557623185,5.37431983381,723.0,1200.0,546.0,0.428571428571,44339.0,88.7443936832,16.0662720171,80.1976560673,6.20550173578
43,90.6599655719,21.4098243737,58.8905748165,6.97551828602,1220.0,3308.0,119.0,0.454545454545,65878.0,87.2759174762,23.6155222856,64.9576408341,7.6941550132
44,88.3178832495,33.704966577,43.6907964158,8.79664601114,1678.0,3563.0,367.0,0.6,108837.0,86.1924090039,38.1632409393,49.4699315793,9.96020928886
45,118.488666407,39.4769916737,78.5069909782,23.1871149596,1309.0,1743.0,485.0,0.41935483871,108837.0,141.171097611,33.317103543,66.2569622551,19.5690572462
46,83.2170678916,30.7165071316,31.6370132114,17.0786802624,4589.0,4350.0,81.0,0.4,108837.0,79.4322006054,36.9113066705,38.0174572512,20.5230497722
