home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
2,91.1100770862,23.5420952461,63.0213843979,7.65584081235,1413.0,2557.0,691.0,0.448275862069,108837.0,94.2193204564,25.8391782764,69.1705971649,8.40284747549
8,111.042580227,45.9079363398,59.507763348,5.28754017205,1318.0,6351.0,334.0,0.647058823529,108837.0,110.70323986,41.3426419361,53.5900401687,4.76172308068
11,129.918011828,104.202603854,0.0,22.7808603508,1537.0,2603.0,0.0,0.714285714286,86098.0,126.983464205,80.2064335711,0.0,17.5347975467
13,111.853254259,21.1484435519,71.2676628592,21.9049807408,861.0,760.0,81.0,0.307692307692,40018.0,114.321087152,18.9073118095,63.7153235559,19.5836776372
14,130.316244005,14.0312910677,31.8603986199,8.78189227133,4000.0,4117.0,32.0,0.285714285714,65938.0,54.673581959,10.7671082564,24.4485243288,6.73890836741
18,107.872481817,24.0291858613,0.0,13.1240627939,2997.0,3091.0,0.0,0.384615384615,108837.0,37.1532486551,22.2755474395,0.0,12.1662750062
22,101.631661495,82.5754976543,0.0,18.2326378119,1823.0,2194.0,0.0,0.708333333333,108837.0,100.808135466,81.2497763391,0.0,17.9399190604
25,113.472719982,100.759576048,0.0,11.330656632,1030.0,3776.0,0.0,0.785714285714,108837.0,112.09023268,88.7962992902,0.0,9.98535739142
29,59.8159333041,14.3666470855,31.9035078782,9.20290228772,3641.0,4396.0,555.0,0.285714285714,108837.0,55.4730572514,24.0180939958,53.3361365709,15.3853693813
33,71.9677500819,38.3053946559,21.4823799662,12.2961953792,3957.0,4605.0,67.0,0.555555555556,108837.0,72.0839700013,53.2257776745,29.8500091245,17.0857020891
34,104.525858143,83.3409195503,0.0,19.9956330601,1245.0,1824.0,0.0,0.7,108837.0,103.33655261,79.7323466466,0.0,19.1298434811
35,73.0584769509,49.2954773671,0.0,22.4633050647,2320.0,2358.0,0.0,0.509433962264,108837.0,71.7587824317,67.4740008613,0.0,30.7470207458
37,101.324667442,58.7722098881,0.0,38.2095555419,1856.0,1685.0,0.0,0.47619047619,86098.0,96.98176543,58.0038517487,0.0,37.7100231429
42,73.2631463609,65.5149697753,0.0,7.62801817065,289.0,1414.0,0.0,0.797101449275,44339.0,73.1429879459,89.4241825932,0.0,10.4118080502
43,61.4361384392,56.913842936,0.0,4.49476250161,623.0,3757.0,0.0,0.785714285714,65878.0,61.4086054376,92.6390303524,0.0,7.31615400285
44,78.6155430333,41.9236298255,0.0,13.3935194344,559.0,1205.0,0.0,0.571428571429,108837.0,55.3171492599,53.3274060165,0.0,17.0367320731
45,99.5112943361,29.7704978069,0.0,1.0394799557,380.0,3033.0,0.0,0.58064516129,108837.0,30.8099777626,29.9167024261,0.0,1.04458490128
46,111.479619838,41.6974297984,43.4533830357,25.5827489519,1779.0,2235.0,82.0,0.456140350877,108837.0,110.733561786,37.4036347264,38.9787685848,22.9483640051
47,110.105162718,29.3563460802,0.0,7.53935051819,1497.0,3249.0,0.0,0.5,44339.0,36.8956965984,26.6620977214,0.0,6.84740872459
50,66.4327794267,3.34832123701,0.0,6.59573354794,1866.0,664.0,0.0,0.0816326530612,108837.0,9.94405478495,5.04016430729,0.0,9.92843232643
51,95.518239698,19.8691124144,51.3834177858,8.2529832189,467.0,1077.0,71.0,0.428571428571,23039.0,79.5055134191,20.8013804246,53.7943516844,8.64021703603
52,180.242506506,25.6120871529,145.29029732,14.3499833391,1309.0,1398.0,448.0,0.3125,44339.0,185.252367812,14.2097930446,80.6082317298,7.96148678647
54,151.147308663,52.4464778487,102.970333249,5.56388943316,386.0,3422.0,883.0,0.782608695652,108837.0,160.980700531,34.6989161189,68.1258132612,3.68110387304
55,93.8042902728,30.820091892,0.0,11.1904603496,2624.0,4477.0,0.0,0.5,108837.0,42.0105522416,32.8557380503,0.0,11.9295826631
57,102.780789092,36.0473563933,0.0,4.13320722551,934.0,4656.0,0.0,0.714285714286,108837.0,40.1805636188,35.0720759315,0.0,4.02138109858
