home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,93.8081943282,13.804046127,74.0474022095,6.99847990754,1448.0,1887.0,220.0,0.333333333333,44339.0,94.849928244,14.7151815743,78.9348976811,7.46041426089
2,126.715303321,39.2492275578,95.2189466884,8.86339306271,776.0,2625.0,738.0,0.674418604651,108837.0,143.331567309,30.9743389544,75.1439993376,6.99472978432
8,116.114711222,30.3357471871,0.0,9.74425289305,2681.0,4787.0,0.0,0.4375,108837.0,40.0800000802,26.1256707852,0.0,8.39191932745
11,148.710841432,36.9090107361,111.676893996,4.78409720114,1171.0,5314.0,827.0,0.666666666667,86098.0,153.370001933,24.819314033,75.0966727915,3.21704668945
13,111.235844093,18.8683098697,75.1063203061,18.6541650916,1273.0,919.0,70.0,0.285714285714,40018.0,112.628795267,16.9624369048,67.51989066,16.7699227203
14,151.347400588,11.9192223236,134.92289875,5.87790713663,4258.0,4106.0,409.0,0.333333333333,65938.0,152.72002821,7.87540603755,89.1478137227,3.88371859299
15,82.7141177768,22.9533526067,0.0,12.7105498296,7695.0,4928.0,0.0,0.333333333333,65878.0,35.6639024363,27.7502235696,0.0,15.3668444653
18,101.111578801,22.7636389866,71.4159597889,10.6967232733,3078.0,5164.0,551.0,0.428571428571,108837.0,104.876322049,22.5133849718,70.6308423184,10.5791279299
22,91.769863741,75.96425967,0.0,15.7607548753,3456.0,7682.0,0.0,0.666666666667,108837.0,91.7250145452,82.7769123471,0.0,17.1742162762
25,102.22353448,87.2718601624,0.0,14.9455635769,1834.0,5697.0,0.0,0.714285714286,108837.0,102.217423739,85.3735498444,0.0,14.6204723334
29,39.5264037837,19.479527038,0.0,13.494510901,5926.0,4726.0,0.0,0.333333333333,108837.0,32.9740379391,49.2823155495,0.0,34.1404975138
33,86.284177796,9.5886775122,64.3308890727,13.3591171256,7820.0,3022.0,302.0,0.153846153846,108837.0,87.2786837105,11.1129036135,74.5569937802,15.4826962102
34,50.6425404139,40.8933609793,0.0,8.40255576531,2199.0,4168.0,0.0,0.47619047619,108837.0,49.2959167446,80.7490316344,0.0,16.5918923037
35,82.9095643765,56.4144883419,0.0,23.7109926751,1336.0,3237.0,0.0,0.538461538462,108837.0,80.1254810169,68.043402189,0.0,28.5986217071
37,86.3944474306,23.78267932,0.0,2.91027248602,795.0,4546.0,0.0,0.45,86098.0,26.692951806,27.5280183245,0.0,3.36858741802
42,79.5638080935,79.4218420744,0.0,0.0,0.0,2108.0,0.0,0.875,44339.0,79.4218420744,99.8215696025,0.0,0.0
43,105.307284585,18.5440384111,79.4739319723,8.11644313837,2267.0,2796.0,194.0,0.4,65878.0,106.134413522,17.6094545445,75.4685986688,7.70739001615
44,63.7767040058,47.8337331093,0.0,10.7571542981,2292.0,4179.0,0.0,0.666666666667,108837.0,58.5908874073,75.0018895691,0.0,16.866902211
45,66.6264319533,43.5088738707,18.4217250017,4.80019758947,977.0,3617.0,97.0,0.566666666667,108837.0,66.7307964619,65.3027223508,27.649274412,7.20464453632
46,67.7572018224,30.091560467,26.9344844663,10.9838584525,4763.0,7911.0,69.0,0.5,108837.0,68.0099033858,44.4108665318,39.7514710494,16.2106140116
47,50.0080345618,15.6408052817,0.0,22.1501418157,3454.0,1482.0,0.0,0.2,44339.0,37.7909470974,31.2765846904,0.0,44.2931661077
50,82.1531995358,48.6356041657,0.0,32.7417217226,1805.0,1944.0,0.0,0.5,108837.0,81.3773258884,59.2011077359,0.0,39.8544693422
51,124.238361288,6.27456054035,110.538391644,10.749772147,1037.0,545.0,159.0,0.111111111111,23039.0,127.562724332,5.05042120266,88.972834556,8.65253858433
