home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,83.2781273232,12.3498861295,56.9582048547,6.41111618594,1747.0,2277.0,113.0,0.285714285714,44339.0,75.7192071701,14.82968761,68.3951557095,7.69843942463
2,57.65801715,19.8399362913,20.2562342256,11.8312851398,3472.0,3438.0,82.0,0.363636363636,108837.0,51.9274556567,34.4096749628,35.1316871909,20.5197572247
8,82.3384637386,8.22611429744,0.0,18.2802745756,8430.0,2060.0,0.0,0.0909090909091,108837.0,26.506388873,9.99060939921,0.0,22.2013792164
11,114.094578035,23.3684397317,74.5563773007,8.37668797698,4628.0,5386.0,455.0,0.4,86098.0,106.301505009,20.4816391228,65.3461177427,7.34188085119
13,117.989824815,19.0968224681,65.0305663753,13.7493408241,1270.0,1217.0,46.0,0.333333333333,40018.0,97.8767296675,16.1851435054,55.1154020927,11.6529885909
14,123.450965699,13.3100743389,101.836508439,4.72833996517,3343.0,4912.0,237.0,0.333333333333,65938.0,119.874922743,10.7816688703,82.491463604,3.83013606932
15,59.2638429796,12.7791464477,30.6479140842,8.73722264111,5866.0,3265.0,10.0,0.2,65878.0,52.164283173,21.5631417155,51.7143548972,14.7429228377
18,69.0044357619,16.9121310187,40.1239197032,7.50344829087,5294.0,6549.0,119.0,0.333333333333,108837.0,64.5394990127,24.5087592297,58.1468702122,10.8738636988
22,94.7120286356,52.2541627379,0.0,35.4081111391,8362.0,4103.0,0.0,0.4,108837.0,87.662273877,55.1716223279,0.0,37.3850203075
25,57.3876458602,31.6215025687,0.0,19.3052542717,4913.0,4872.0,0.0,0.333333333333,108837.0,50.9267568404,55.1015851838,0.0,33.6400874828
29,70.4855306131,9.8775066765,49.0439693365,8.44496090335,6234.0,4235.0,690.0,0.2,108837.0,67.3664369163,14.0135238971,69.5801945589,11.9811269489
33,73.8259755053,14.2023385714,42.2488382553,8.63939801612,6121.0,5787.0,36.0,0.222222222222,108837.0,65.0905748428,19.2375901221,57.2276058205,11.7023824704
34,55.5062202384,34.7792042696,0.0,17.8679128059,4661.0,3458.0,0.0,0.333333333333,108837.0,52.6471170756,62.6582104137,0.0,32.190829657
35,158.130541952,22.8502541061,123.117069625,15.8169683312,3537.0,3255.0,1699.0,0.294117647059,108837.0,161.784292063,14.4502471338,77.8578686353,10.0024752562
37,83.7164869616,28.4235872714,42.526813716,1.46926604861,521.0,4765.0,180.0,0.45,86098.0,72.4196670361,33.9521978323,50.7986123875,1.75504981388
42,81.8188034745,15.9428318697,63.1707531727,5.30491503006,945.0,1617.0,472.0,0.458333333333,44339.0,84.4185000724,19.4855353448,77.2081116933,6.48373577318
43,79.1008823951,11.612842186,42.812982872,10.7923626313,4433.0,2597.0,33.0,0.2,65878.0,65.2181876893,14.6810526437,54.1245325914,13.6437954982
44,78.7371671136,46.5486701226,0.0,7.68398689483,1238.0,3212.0,0.0,0.666666666667,108837.0,54.2326570174,59.119056259,0.0,9.75903398169
45,50.8584206756,8.94155356612,10.9986537886,19.1225364594,4142.0,1834.0,28.0,0.117647058824,108837.0,39.0627438142,17.5812647096,21.6260230706,37.5995483253
46,63.9019070161,34.1484826615,19.0974283025,6.51373192405,3743.0,12123.0,52.0,0.5,108837.0,59.7596428881,53.4389101298,29.8855373716,10.1933294767
47,110.949403682,8.56469965273,84.1059511369,6.60650044978,2645.0,1722.0,339.0,0.142857142857,44339.0,99.2771512394,7.71946434008,75.8056810997,5.95451641069
50,156.383647051,13.5856181534,0.0,9.55127100232,1808.0,2072.0,0.0,0.285714285714,108837.0,23.1368891557,8.68736495765,0.0,6.10758936913
51,73.7136995267,5.54787205415,51.5883016788,7.7137660643,1441.0,567.0,48.0,0.1,23039.0,64.8499397972,7.52624286906,69.9846867136,10.4644945428
52,117.572627493,27.2731178515,73.2743671823,11.876880197,1829.0,2593.0,22.0,0.375,44339.0,112.424365231,23.196826024,62.3226415404,10.1017391975
54,58.3462830903,14.5494639063,34.732079785,5.86896001615,8525.0,8060.0,162.0,0.333333333333,108837.0,55.1505037074,24.9364023476,59.5274933473,10.0588412925
55,76.997793919,15.2191648365,52.7679815824,5.8794013183,4411.0,6104.0,362.0,0.4,108837.0,73.8665477372,19.7657154341,68.5318096749,7.63580489655
57,59.8822725087,14.7369883698,0.0,5.30707021652,4162.0,5613.0,0.0,0.333333333333,108837.0,20.0440585864,24.6099350483,0.0,8.86250637155
58,77.3933417574,14.072339398,39.099584962,19.8607459258,8283.0,3484.0,110.0,0.142857142857,108837.0,73.0326702858,18.1828812124,50.5206056157,25.6620860074
