home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,36.810205085,28.1300228353,0.0,8.52273350224,1134.0,1778.0,0.0,0.5,44339.0,36.6527563375,76.4190875067,0.0,23.1531812511
2,41.0400000821,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
8,60.9221732799,47.6205938272,0.0,12.0675432309,2854.0,5078.0,0.0,0.555555555556,108837.0,59.6881370581,78.1662755338,0.0,19.808129916
11,62.0158936407,45.8995707063,0.0,16.1045317197,2711.0,3582.0,0.0,0.538461538462,86098.0,62.004102426,74.012592598,0.0,25.9683941878
13,51.9195603018,31.0636227955,0.0,19.6179505978,748.0,608.0,0.0,0.409090909091,40018.0,50.6815733934,59.8302886523,0.0,37.7852787732
14,158.810120127,,133.88376987,,0.0,0.0,408.0,,65938.0,,,84.3043061502,
15,54.8288995905,43.4485059918,0.0,8.7818010437,2126.0,5460.0,0.0,0.6,65878.0,52.2303070355,79.2438044831,0.0,16.0167377228
18,38.0724849848,24.970556019,0.0,12.1771493394,3042.0,2990.0,0.0,0.416666666667,108837.0,37.1477053583,65.5868825714,0.0,31.9841201441
22,54.3877483929,44.8225641654,0.0,8.34395541498,2338.0,4804.0,0.0,0.631578947368,108837.0,53.1665195804,82.4129799263,0.0,15.3416084716
25,46.2365071627,28.0338179673,0.0,15.5020458426,3424.0,2711.0,0.0,0.4,108837.0,43.5358638099,60.631348879,0.0,33.5277182338
29,30.8436286071,22.2168094015,0.0,8.62433181618,2936.0,4813.0,0.0,0.444444444444,108837.0,30.8411412177,72.0304659498,0.0,27.9614695341
33,46.8648772954,36.8068851756,0.0,9.70548405658,3787.0,6490.0,0.0,0.538461538462,108837.0,46.5123692322,78.5383154715,0.0,20.709504893
34,65.245461141,49.1302682975,0.0,13.9805364264,1649.0,2989.0,0.0,0.583333333333,108837.0,63.1108047239,75.3006683351,0.0,21.4275999923
35,58.4730142574,43.1535580369,0.0,13.451023239,2311.0,3603.0,0.0,0.481481481481,108837.0,56.6045812759,73.8008098008,0.0,23.0038136563
37,60.7477108697,41.3508992906,0.0,17.7905470866,1635.0,2742.0,0.0,0.5,86098.0,59.1414463772,68.0698888873,0.0,29.2859547
42,30.8681387207,27.5397916018,0.0,3.27946915581,345.0,1925.0,0.0,0.724637681159,44339.0,30.8192607576,89.2175321972,0.0,10.6241234222
43,38.052619767,30.8714584394,0.0,7.13950978992,1779.0,3377.0,0.0,0.5625,65878.0,38.0109682293,81.1283392007,0.0,18.7622030589
44,50.7507815453,25.0815302283,0.0,14.5483780623,1136.0,1057.0,0.0,0.361111111111,108837.0,39.6299082906,49.4209733616,0.0,28.666313344
45,54.0730340947,41.0067197991,0.0,10.2512113379,1772.0,3728.0,0.0,0.576923076923,108837.0,51.257931137,75.8358033456,0.0,18.9580842088
46,101.050776684,67.7884794211,45.6307352273,0.0,0.0,546.0,101.0,0.989441930618,108837.0,113.419214648,67.0835807951,45.1562439444,0.0
