home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,86.0176803182,23.5989707051,58.2461473007,6.08883828097,976.0,2176.0,193.0,0.5,44339.0,87.9339562867,27.4350233787,67.7141572352,7.07858926031
2,89.4504591221,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
8,65.2664517968,55.9033115119,0.0,8.22816450949,1865.0,6262.0,0.0,0.647058823529,108837.0,64.1314760214,85.6539768485,0.0,12.6070351352
11,91.0253006536,68.4898255246,0.0,21.9377629319,1835.0,2344.0,0.0,0.642857142857,86098.0,90.4275884565,75.2426248887,0.0,24.1007310872
13,69.910168564,12.1064191356,0.0,14.2936588821,580.0,539.0,0.0,0.208333333333,40018.0,26.4000780177,17.3171076315,0.0,20.4457508481
14,78.9048610878,18.193614644,44.1454627957,12.4234305202,5809.0,3752.0,89.0,0.333333333333,65938.0,74.7625079599,23.0576600646,55.9477099219,15.744822751
15,66.7680817389,58.677067947,0.0,6.46950363813,1068.0,5023.0,0.0,0.75,65878.0,65.1465715851,87.8819136611,0.0,9.68951551345
18,66.3130870424,54.1576901238,0.0,11.6119264473,1872.0,3633.0,0.0,0.642857142857,108837.0,65.769616571,81.6696862402,0.0,17.5107613974
22,54.4445945023,39.6710043064,0.0,13.4856318704,3289.0,4540.0,0.0,0.529411764706,108837.0,53.1566361768,72.8649091228,0.0,24.7694596565
25,58.4425172756,45.0841718653,0.0,11.3465106559,2220.0,4497.0,0.0,0.625,108837.0,56.4306825212,77.1427617546,0.0,19.4148219223
29,38.943752662,32.4977241649,0.0,6.4370029246,2538.0,5110.0,0.0,0.666666666667,108837.0,38.9347270895,83.4478496383,0.0,16.5289744429
33,54.0111404371,42.8576899341,0.0,10.8779805575,3560.0,5657.0,0.0,0.588235294118,108837.0,53.7356704916,79.3497222743,0.0,20.1402534171
35,68.7554322056,44.8608279665,0.0,22.4746938063,2362.0,2316.0,0.0,0.481481481481,108837.0,67.3355217727,65.2469579892,0.0,32.6878809212
37,65.4277108791,42.7813338179,0.0,21.3673988495,1395.0,2087.0,0.0,0.5,86098.0,64.1487326675,65.3871780674,0.0,32.6580260297
42,71.2889800474,63.5150671331,0.0,7.65211040258,345.0,1593.0,0.0,0.782608695652,44339.0,71.1671775357,89.0952109161,0.0,10.7339316645
44,73.0254528873,10.3237726013,0.0,15.9681980127,1236.0,966.0,0.0,0.159090909091,108837.0,26.2919706141,14.1372250265,0.0,21.8666196256
45,60.5090946385,47.4536181101,0.0,10.7007552247,1036.0,2896.0,0.0,0.58064516129,108837.0,58.1543733349,78.4239433652,0.0,17.6845402971
46,121.399924166,44.0574622563,0.0,17.1376821644,1608.0,2439.0,0.0,0.53125,108837.0,61.1951444207,36.2911777409,0.0,14.1167157082
47,77.275978413,74.7398082057,0.0,1.45949954205,63.0,2673.0,0.0,0.833333333333,44339.0,76.1993077478,96.7180354628,0.0,1.88868464952
50,56.5717556742,29.3396671717,0.0,21.7330029095,1988.0,1731.0,0.0,0.375,108837.0,51.0726700812,51.8627481541,0.0,38.416702205
51,100.537488807,34.5210073052,57.8895439328,9.2312042498,542.0,1414.0,81.0,0.571428571429,23039.0,101.641755488,34.336452715,57.5800575681,9.18185281859
52,58.9284901605,41.8450598427,0.0,17.0744236325,1704.0,1743.0,0.0,0.5,44339.0,58.9194834752,71.0098964503,0.0,28.9748194567
54,96.0197273069,7.63230564662,0.0,6.59867097987,1950.0,1766.0,0.0,0.2,108837.0,14.2309766265,7.94868498452,0.0,6.87220341585
55,132.478379493,23.9942843447,0.0,11.2944678966,3579.0,3891.0,0.0,0.416666666667,108837.0,35.2887522413,18.1118492214,0.0,8.52551785418
57,80.3608833163,79.7318539722,0.0,0.0,0.0,4640.0,0.0,0.869565217391,108837.0,79.7318539722,99.217244363,0.0,0.0
58,90.0294783906,76.1330301746,0.0,10.0860127973,2112.0,7419.0,0.0,0.7,108837.0,86.2190429718,84.5645576711,0.0,11.2030114775
59,36.6457422382,9.06561462549,0.0,9.60048315434,2158.0,1121.0,0.0,0.164893617021,108837.0,18.6660977798,24.7385209626,0.0,26.1980862386
60,57.0808303465,26.7109104975,0.0,11.8479385005,3323.0,4239.0,0.0,0.454545454545,108837.0,38.558848998,46.7948877676,0.0,20.7564228281
61,55.7470405481,42.0139234455,0.0,13.1728004944,2013.0,3240.0,0.0,0.6,108837.0,55.18672394,75.3652983772,0.0,23.6295960556
67,132.675044438,109.592504636,0.0,16.2909150811,408.0,1299.0,0.0,0.75,65878.0,125.883419717,82.6021993059,0.0,12.2788088371
68,68.4183967242,52.3550668537,0.0,15.6821816775,474.0,795.0,0.0,0.625,22739.0,68.0372485312,76.5219142224,0.0,22.9210014095
70,53.6643177855,35.6320940551,0.0,16.9785824688,938.0,892.0,0.0,0.444444444444,65878.0,52.6106765239,66.3981124246,0.0,31.6384949431
72,48.6154541183,34.7199265601,0.0,12.631532004,1166.0,1752.0,0.0,0.4375,65878.0,47.3514585642,71.4174683541,0.0,25.982544508
75,58.2053552806,46.0350317408,0.0,11.6225804025,1935.0,2576.0,0.0,0.625,108837.0,57.6576121434,79.0907151394,0.0,19.9682320407
76,68.8204781975,42.2382627264,0.0,26.3902906631,1212.0,830.0,0.0,0.432989690722,86098.0,68.6285533895,61.374555703,0.0,38.3465668276
78,146.138096712,19.2343021967,119.367369791,12.3495232199,2434.0,2506.0,628.0,0.3,108837.0,150.951195208,13.1617303287,81.6812128236,8.45058441147
79,43.547002154,21.8681653038,0.0,21.5607521803,345.0,154.0,0.0,0.311594202899,22739.0,43.4289174841,50.2173840267,0.0,49.5114499595
83,98.1990641177,34.2691989623,0.0,2.62079697686,859.0,4380.0,0.0,0.611111111111,108837.0,36.8899959392,34.8976838733,0.0,2.66886146055
84,122.412946577,121.43831314,0.0,0.0,0.0,2711.0,0.0,0.885714285714,108837.0,121.43831314,99.2038150664,0.0,0.0
87,55.6888250514,46.3961246832,0.0,9.29189825917,1380.0,2704.0,0.0,0.666666666667,108837.0,55.6880229424,83.3131685583,0.0,16.6853911006
88,66.5245945265,21.9078409435,39.1255768582,9.75482677879,1499.0,2156.0,645.0,0.392857142857,108837.0,70.7882445805,32.9319420876,58.8137021153,14.6634892677
89,40.5081353659,15.39160013,19.5931927953,4.19395188137,1114.0,2682.0,82.0,0.392857142857,108837.0,39.1787448067,37.996318495,48.3685378711,10.3533570318
92,130.32060187,103.918264123,0.0,21.6838110317,337.0,849.0,0.0,0.714285714286,22739.0,125.602075155,79.7404728279,0.0,16.6388205092
93,60.4793981198,33.9796496357,0.0,12.7689223589,3576.0,4990.0,0.0,0.444444444444,108837.0,46.7485719946,56.1838422538,0.0,21.1128462847
95,76.024410265,56.9562374958,0.0,16.2847085068,2085.0,2843.0,0.0,0.555555555556,44339.0,73.2409460026,74.9183549037,0.0,21.4203680765
97,78.2327523611,13.6299951106,0.0,9.63978007747,861.0,1018.0,0.0,0.266666666667,44339.0,23.2697751881,17.4223642902,0.0,12.3219237296
99,32.0765269806,23.6368423833,0.0,8.42478444264,1304.0,1478.0,0.0,0.295774647887,108837.0,32.0616268259,73.6889077724,0.0,26.2646403326
100,57.1695163634,51.7548292265,0.0,5.40975561265,760.0,7391.0,0.0,0.769230769231,108837.0,57.1645848392,90.5287162087,0.0,9.46265764829
102,56.7687225149,19.7001333397,0.0,12.4618579593,4557.0,4573.0,0.0,0.3,108837.0,32.1619912989,34.7024425897,0.0,21.9519788489
103,117.354813763,36.9072389724,0.0,9.61635658915,2991.0,8285.0,0.0,0.5,108837.0,46.5235955615,31.4492757381,0.0,8.19425831867
104,117.108092519,58.4441248171,0.0,16.3269065075,3815.0,8482.0,0.0,0.5,108837.0,74.7710313246,49.9061367665,0.0,13.9417406229
106,44.644240559,34.6465164842,0.0,9.97304423351,1383.0,2595.0,0.0,0.6,108837.0,44.6195607177,77.605792036,0.0,22.3389268327
107,72.7432268055,72.7376868161,0.0,0.0,0.0,4414.0,0.0,0.888888888889,108837.0,72.7376868161,99.9923841852,0.0,0.0
109,95.4315589439,60.2861759938,0.0,32.4274135314,4601.0,3711.0,0.0,0.5,108837.0,92.7135895253,63.172158834,0.0,33.9797587824
110,65.7234368304,48.9123789115,0.0,14.1077920162,2274.0,3311.0,0.0,0.583333333333,108837.0,63.0201709277,74.421517301,0.0,21.4653899683
112,72.4881767761,52.1578486342,0.0,20.2946557754,2706.0,2335.0,0.0,0.558823529412,108837.0,72.4525044097,71.9535943018,0.0,27.9971944088
114,82.6112496484,72.2514980808,0.0,9.02842678102,937.0,2798.0,0.0,0.75,108837.0,81.2799248618,87.4596358103,0.0,10.9288103248
115,53.7745672125,41.8836479612,0.0,10.5251996929,1850.0,2571.0,0.0,0.478260869565,108837.0,52.4088476541,77.8874663849,0.0,19.5728208305
116,153.875573505,15.4898112234,132.591152975,13.7005629977,898.0,868.0,398.0,0.307692307692,44339.0,161.781527196,10.0664523099,86.1677717617,8.90366332068
