home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
1,42.6144875568,25.6179889871,0.0,16.9751773851,1057.0,998.0,0.0,0.428571428571,44339.0,42.5931663722,60.1156800325,0.0,39.8342872538
2,32.4000000648,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
8,57.0786274192,41.9947011507,0.0,13.7334061302,2408.0,3663.0,0.0,0.5,108837.0,55.7281072809,73.573425027,0.0,24.0605052208
11,97.5498982183,97.3211486534,0.0,0.0,0.0,1594.0,0.0,0.9875,86098.0,97.3211486534,99.7655050707,0.0,0.0
13,70.4707782908,69.5506543447,0.0,0.0,0.0,1316.0,0.0,0.925925925926,40018.0,69.5506543447,98.694318456,0.0,0.0
14,184.277480426,,163.194031083,,0.0,0.0,790.0,,65938.0,,,88.5588573849,
15,51.7240621575,42.8290248891,0.0,6.09613262095,1654.0,5944.0,0.0,0.6,65878.0,48.92515751,82.8029027547,0.0,11.7858736663
18,60.8885935229,46.5696049537,0.0,13.5196897997,1787.0,2717.0,0.0,0.631578947368,108837.0,60.0892947534,76.4832988566,0.0,22.2039778183
22,52.4795237964,23.884142313,0.0,27.3258536548,5133.0,2316.0,0.0,0.310344827586,108837.0,51.2099959678,45.5113548776,0.0,52.0695533763
25,59.5477252493,45.3843298683,0.0,12.2005209869,2084.0,3667.0,0.0,0.625,108837.0,57.5848508553,76.2150521759,0.0,20.4886432452
29,35.8022658452,20.9665385353,0.0,14.8325849962,4162.0,2965.0,0.0,0.375,108837.0,35.7991235315,58.5620436034,0.0,41.4291795394
33,47.1577078591,37.0497533749,0.0,9.73847131141,3364.0,5574.0,0.0,0.533333333333,108837.0,46.7882246863,78.5656365775,0.0,20.6508580538
34,83.9130804622,82.9622427856,0.0,0.0,0.0,3790.0,0.0,0.9,108837.0,82.9622427856,98.8668778796,0.0,0.0
35,56.3424263097,34.9476431091,0.0,19.5037586371,3819.0,3005.0,0.0,0.409090909091,108837.0,54.4514017462,62.0272242395,0.0,34.6164691772
37,60.4422180586,45.3126847058,0.0,13.5191544789,1345.0,2486.0,0.0,0.5,86098.0,58.8318391848,74.9686000304,0.0,22.3670720784
42,31.7934099285,19.703597324,0.0,12.0716254555,716.0,1153.0,0.0,0.472222222222,44339.0,31.7752227794,61.9738410201,0.0,37.9689548326
43,38.9081648673,28.4305516826,0.0,10.4562245572,2002.0,3180.0,0.0,0.5,65878.0,38.8867762398,73.0709139832,0.0,26.8741139369
44,74.2793551473,42.6069760217,0.0,25.5609692068,1011.0,1324.0,0.0,0.5,108837.0,68.1679452285,57.3604549167,0.0,34.4119428018
45,67.3158092804,49.2932184894,0.0,16.009770147,1199.0,2134.0,0.0,0.5625,108837.0,65.3029886364,73.2268081099,0.0,23.7830760977
46,161.725706104,36.2765898352,0.0,0.0,0.0,3340.0,0.0,0.885714285714,108837.0,36.2765898352,22.4309361259,0.0,0.0
47,67.728585805,50.7823069646,0.0,15.4815962781,1228.0,2642.0,0.0,0.6,44339.0,66.2639032427,74.9791337897,0.0,22.8582895893
50,44.3347127323,23.5796246234,0.0,15.033821249,1766.0,1719.0,0.0,0.388888888889,108837.0,38.6134458723,53.1854683839,0.0,33.9098199186
51,69.699494041,40.7163766603,0.0,27.4322688165,472.0,378.0,0.0,0.5,23039.0,68.1486454768,58.4170333235,0.0,39.3579167165
52,44.9177113598,25.8363801899,0.0,18.9587627762,1600.0,1131.0,0.0,0.315789473684,44339.0,44.7951429661,57.5193601982,0.0,42.2077666075
54,77.3841066627,7.81009400939,0.0,14.0905758434,510.0,294.0,0.0,0.333333333333,108837.0,21.9006698528,10.0926331597,0.0,18.2086173131
55,69.7228745296,67.8457555314,0.0,0.0,0.0,2808.0,0.0,0.894736842105,108837.0,67.8457555314,97.3077429597,0.0,0.0
57,61.5474143297,38.7233746651,0.0,22.0292393652,2645.0,1909.0,0.0,0.444444444444,108837.0,60.7526140304,62.9163305833,0.0,35.7923068015
58,91.5223354183,77.4926851794,0.0,10.7492003853,1064.0,6217.0,0.0,0.75,108837.0,88.2418855647,84.6707908241,0.0,11.7448930212
59,35.1778120277,11.6976358458,0.0,23.4559439814,1860.0,586.0,0.0,0.171875,108837.0,35.1535798272,33.2528806413,0.0,66.6782344591
