home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
2,131.930115206,40.9133365391,100.290310297,7.04998779399,746.0,3172.0,796.0,0.722222222222,108837.0,148.25363463,31.0113702812,76.0177538998,5.34372897572
8,129.570389741,31.8461700243,0.0,8.94635465832,2205.0,4177.0,0.0,0.444444444444,108837.0,40.7925246826,24.5782775586,0.0,6.90462896363
11,149.042693044,37.7392360159,111.606238696,4.75441177285,974.0,5054.0,842.0,0.7,86098.0,154.099886484,25.3210910547,74.8820599095,3.18996636183
13,130.565391835,22.1011105445,92.158003083,19.7879274722,839.0,708.0,121.0,0.333333333333,40018.0,134.0470411,16.9272348774,70.5837908406,15.1555685577
14,176.433828494,9.90219870862,162.249638469,6.12753592261,3332.0,3419.0,600.0,0.285714285714,65938.0,178.279373101,5.61241503011,91.960617674,3.47299379881
15,97.2033445582,22.5158967025,0.0,15.1323938491,6452.0,4036.0,0.0,0.333333333333,65878.0,37.6482905516,23.1637057396,0.0,15.5677707572
18,118.730002718,18.8568990702,89.8948749007,15.2603324542,3775.0,3133.0,755.0,0.333333333333,108837.0,124.012106425,15.8821684818,75.7136973323,12.8529706939
22,104.539313862,79.7191649766,0.0,24.7718451101,3569.0,4640.0,0.0,0.625,108837.0,104.491010087,76.2575934659,0.0,23.6962002093
25,94.1661657387,73.296298413,0.0,20.8605345485,2421.0,4220.0,0.0,0.571428571429,108837.0,94.1568329615,77.8371911377,0.0,22.1528978958
29,43.2057025589,18.1537976288,0.0,20.0331998841,4965.0,2959.0,0.0,0.285714285714,108837.0,38.1869975129,42.0171332801,0.0,46.3670272618
33,87.9426248348,8.59034106454,65.3303433044,14.6759188017,5895.0,2553.0,216.0,0.142857142857,108837.0,88.5966031707,9.76811993124,74.2874612023,16.6880609139
34,39.8055272441,23.1147976199,0.0,13.804147298,3719.0,3022.0,0.0,0.294117647059,108837.0,36.918944918,58.0693165504,0.0,34.6789711222
